,TSNE_1,TSNE_2,ClusterName
682,19.706787,38.03407,SCGLU4
683,21.538542,38.24126,SCGLU4
684,45.934334,-3.9224095,SCGLU4
685,14.084991,1.5158998,SCGLU4
686,21.730412,19.278227,SCGLU4
687,19.332653,37.541245,SCGLU4
688,21.109093,34.367573,SCGLU4
689,22.550343,21.98542,SCGLU4
690,23.662186,25.991495,SCGLU4
691,23.146114,27.088116,SCGLU4
692,21.016535,38.963943,SCGLU4
693,18.02376,17.105038,SCGLU4
694,20.560308,3.5968835,SCGLU4
695,18.989178,8.667756,SCGLU4
696,18.446835,12.579266,SCGLU4
697,21.529177,36.4775,SCGLU4
